gene_id	n_AG	n_GA	mean_alt_ratio_AG	mean_alt_ratio_GA	beta_GA_vs_AG	p_value	q_value	gene_name	gene_product
gene-LOC105347871	9	8	0.469116249604055	0.467225234105471	-0.00759484860994984	0.946768193904377	0.987112037235658	LOC105347871	integrator complex subunit 4
gene-LOC105347875	8	7	0.47583081570997	0.548179871520343	0.290071452124713	0.127112917550454	0.565374045722682	LOC105347875	YY1-associated factor 2
gene-LOC105347880	8	7	0.475177304964539	0.497645211930926	0.0899532518967119	0.637044790765541	0.891592926416598	LOC105347880	zinc finger FYVE domain-containing protein 21
gene-LOC105347893	8	9	0.470204081632653	0.438026474127557	-0.129850334023958	0.31491788775107	0.737143157488308	LOC105347893	small ribosomal subunit protein mS27
gene-LOC105347895	8	9	0.491852344529431	0.513555383423703	0.0868283307333297	0.353240537053119	0.756250080953789	LOC105347895	proton-coupled zinc antiporter SLC30A5
gene-LOC105347898	9	8	0.50419776119403	0.431088082901554	-0.294204620545525	0.124765696457896	0.561274487700508	LOC105347898	uncharacterized LOC105347898
gene-LOC105347899	8	9	0.476754785779398	0.483809523809524	0.0282633783934794	0.751174040248468	0.93515702753161	LOC105347899	kelch domain-containing protein 1
gene-LOC105347905	8	8	0.507090464547677	0.464445347419748	-0.170822810860767	0.49682127362421	0.838241349485263	LOC105347905	G kinase-anchoring protein 1
gene-LOC105347923	9	8	0.48260547742413	0.487229862475442	0.0185145191494461	0.85524449791038	0.96334340748655	LOC105347923	uncharacterized protein C1orf198 homolog
gene-LOC105347924	7	7	0.565989847715736	0.558282208588957	-0.0313148274126625	0.902631891060667	0.975733377430748	LOC105347924	axin interactor, dorsalization-associated protein
gene-LOC105347925	9	8	0.50863213811421	0.506038647342995	-0.0103762196630402	0.91649025347166	0.980301789542367	LOC105347925	son of sevenless homolog 2
gene-LOC105347928	9	9	0.354364840457556	0.390732078755575	0.155671567774396	0.319481302885946	0.741974378070289	LOC105347928	peroxiredoxin-5, mitochondrial
gene-LOC105347933	9	9	0.506916996047431	0.484423676012461	-0.0899952126170791	0.410889420847614	0.797613023448716	LOC105347933	cytochrome P450 2J1
gene-LOC105347934	9	9	0.533916849015317	0.546666666666667	0.0513354825041612	0.785185321771375	0.942767926498697	LOC105347934	neuroglobin
gene-LOC105347935	9	9	0.487113402061856	0.512096774193548	0.0999543505266999	0.530563759273145	0.851472399577333	LOC105347935	globin-5
gene-LOC105347936	6	7	0.420047732696897	0.477272727272727	0.231605670008024	0.391290169848055	0.782938445403719	LOC105347936	transmembrane protein 168
gene-LOC105347945	9	9	0.462025316455696	0.486285898676993	0.097321647564093	0.529595949597776	0.850893901645363	LOC105347945	glucocorticoid modulatory element-binding protein 2
gene-LOC105347948	9	9	0.516801853997683	0.527683615819209	0.0436150949228781	0.679021434733894	0.908683866926015	LOC105347948	death-inducer obliterator 1
gene-LOC105347952	9	9	0.436345848110554	0.473905703310416	0.151533594817674	0.00705598673810568	0.274022476088135	LOC105347952	alcohol dehydrogenase-like
gene-LOC105347953	5	5	0.507389162561576	0.570866141732283	0.255827057949859	0.153269619223518	0.598030511865498	LOC105347953	RNA-binding protein 33
gene-LOC105347970	6	1						LOC105347970	uncharacterized LOC105347970
gene-LOC105347973	8	7	0.488826815642458	0.492610837438424	0.0151413766763626	0.921385878295652	0.981858806127607	LOC105347973	uncharacterized LOC105347973
gene-LOC105347974	9	8	0.481382086548138	0.501730103806228	0.0814265437982196	0.493522549111828	0.83652874615812	LOC105347974	G2/mitotic-specific cyclin-B3
gene-LOC105347975	6	7	0.499638467100506	0.485849056603774	-0.0551727621495083	0.639113015035998	0.892872676956973	LOC105347975	ras-related GTP-binding protein A
gene-LOC105348003	5	5	0.388625592417062	0.395604395604396	0.0292789103210583	0.943775411634253	0.986923616171789	LOC105348003	ras-related protein Rab-24
gene-LOC105348015	9	9	0.467186024551464	0.482007575757576	0.0594440453435115	0.335806124819891	0.750955462902715	LOC105348015	eukaryotic translation initiation factor 6
gene-LOC105348017	9	9	0.482014388489209	0.479775980087119	-0.00896673989628283	0.904027650104638	0.976534479090303	LOC105348017	uncharacterized LOC105348017
gene-LOC105348060	5	9	0.408284023668639	0.532520325203252	0.501328876227581	0.00538586485499261	0.265608177322531	LOC105348060	small G protein signaling modulator 3 homolog
gene-LOC105348061	9	9	0.533269961977186	0.519509476031215	-0.0551992337062728	0.663640615050216	0.902254105680236	LOC105348061	uncharacterized LOC105348061
gene-LOC105348062	9	9	0.50767798976268	0.49238578680203	-0.0611735808995343	0.369602163561043	0.767599848475588	LOC105348062	transmembrane channel-like protein 7
gene-LOC105348064	4	0						LOC105348064	protein chibby homolog 1
gene-LOC105348068	9	9	0.456596586330672	0.441465445462115	-0.061165014853443	0.229115143573833	0.676040657079337	LOC105348068	filamin-A
gene-LOC105348069	2	3						LOC105348069	transcription factor Sox-2
gene-LOC105348070	6	7	0.447513812154696	0.480480480480481	0.132603252041143	0.500048001647761	0.838241349485263	LOC105348070	trimethyllysine dioxygenase, mitochondrial
gene-LOC105348071	6	7	0.35978835978836	0.391304347826087	0.134450088051561	0.525050401589802	0.850532374420229	LOC105348071	tetratricopeptide repeat protein 8
gene-LOC105348073	9	9	0.460613415710503	0.493184768498486	0.130610810834608	0.10765950477695	0.547076082711413	LOC105348073	WD repeat-containing protein 26
gene-LOC105348074	8	9	0.412828947368421	0.399145299145299	-0.0567447914845239	0.672882600732962	0.904392823403175	LOC105348074	dihydroxyacetone phosphate acyltransferase
gene-LOC105348075	8	9	0.425735797399042	0.473582474226804	0.193502018080872	0.296114553747398	0.729464433944575	LOC105348075	uncharacterized LOC105348075
gene-LOC105348076	8	8	0.420780441937001	0.366825465569511	-0.22628951983854	0.222797028821283	0.671873890592551	LOC105348076	uncharacterized LOC105348076
gene-LOC105348077	4	4	0.357142857142857	0.612068965517241	1.04380405217311	0.0273675520441121	0.371328532101385	LOC105348077	major facilitator superfamily domain-containing protein 1
gene-LOC105348079	8	4	0.417165668662675	0.522935779816514	0.426227099510936	0.276138255093952	0.713910451384009	LOC105348079	nucleolar protein 14
gene-LOC105348082	7	6	0.362997658079625	0.575949367088608	0.868543836369061	0.0338699186254035	0.398916388631556	LOC105348082	phosphoglucomutase-1
gene-LOC105348083	8	9	0.490629775597201	0.466202445652174	-0.0979113964989091	0.0683605868437746	0.487666089581667	LOC105348083	MAP kinase-interacting serine/threonine-protein kinase 1
gene-LOC105348084	8	5	0.461711711711712	0.459537572254335	-0.00875084184125275	0.960112050594434	0.992181336040475	LOC105348084	calcium homeostasis endoplasmic reticulum protein
gene-LOC105348085	9	9	0.404126213592233	0.403718459495352	-0.00169354852195591	0.994344885983624	0.998987537164213	LOC105348085	LYR motif-containing protein 1
gene-LOC105348086	9	9	0.48424349187708	0.475653114855465	-0.0344177135667222	0.405961605258858	0.794960533800341	LOC105348086	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1
gene-LOC105348091	9	9	0.455597141884995	0.482905982905983	0.109677835652299	0.249645843094755	0.69524104157618	LOC105348091	fermitin family homolog 2
gene-LOC105348099	7	7	0.474452554744526	0.586956521739131	0.453676735958307	0.137127894560859	0.577663365719123	LOC105348099	zinc finger protein 341
gene-LOC105348108	9	9	0.474358974358974	0.474212034383954	-0.000589318617423847	0.994968097874908	0.998987537164213	LOC105348108	ankyrin repeat and IBR domain-containing protein 1
gene-LOC105348120	6	0						LOC105348120	NKAP family protein CG6066
gene-LOC105348134	8	9	0.457345971563981	0.45609756097561	-0.00503133995617797	0.969189787254645	0.994511235075597	LOC105348134	serine-rich adhesin for platelets
gene-LOC105348141	5	6	0.552423381212075	0.53217885758594	-0.0815734262404638	0.0824051310963593	0.513662970608015	LOC105348141	uncharacterized LOC105348141
gene-LOC105348146	9	9	0.506344658207122	0.467664350614645	-0.154903366332341	0.144862131818698	0.587088525876549	LOC105348146	uncharacterized LOC105348146
gene-LOC105348148	9	9	0.452671755725191	0.467114738358137	0.0581502294812997	0.685233384435465	0.909215022543495	LOC105348148	ADP-ribosylation factor-like protein 5B
gene-LOC105348149	9	9	0.254464923560509	0.26397127692788	0.0495103362380345	0.796476100741392	0.945356550884416	LOC105348149	fibrillin-1
gene-LOC105348155	9	9	0.527944969905417	0.522212148685403	-0.0229893744830829	0.752690887715038	0.935834711567247	LOC105348155	protein disulfide-isomerase TMX3
gene-LOC105348162	4	7	0.534722222222222	0.5	-0.139112802405151	0.617893567348522	0.882570537508483	LOC105348162	kelch-like protein 12
gene-LOC105348163	9	9	0.481417953116066	0.508991954566966	0.110334132475741	0.0758252292369326	0.498834181108366	LOC105348163	dipeptidyl peptidase 3
gene-LOC105348164	6	6	0.549132947976879	0.514005602240896	-0.141130996707791	0.506318404001583	0.839342119837605	LOC105348164	exonuclease 1
gene-LOC105348166	9	9	0.489547038327526	0.494110353378797	0.0182582635094296	0.808041279040369	0.94964034209385	LOC105348166	protein YIPF4
gene-LOC105348168	7	3	0.485294117647059	0.561538461538462	0.306248673333789	0.572664142535549	0.863599191157053	LOC105348168	acyl-CoA:lysophosphatidylglycerol acyltransferase 1
gene-LOC105348169	7	7	0.479452054794521	0.50763358778626	0.112774822097054	0.627273050872968	0.887572211072525	LOC105348169	adenylate kinase 7
gene-LOC105348170	6	3	0.425219941348974	0.448598130841121	0.0950444837742809	0.741687337921252	0.931443779286643	LOC105348170	glia maturation factor beta
gene-LOC105348174	9	9	0.512931034482759	0.502136752136752	-0.0431886138207305	0.708843118379629	0.91929363646205	LOC105348174	uncharacterized LOC105348174
gene-LOC105348180	4	5	0.56	0.5	-0.241162056199449	0.6679927541494	0.90262968159578	LOC105348180	sodium- and chloride-dependent GABA transporter 2
gene-LOC105348182	9	9	0.464285714285714	0.457383966244726	-0.0277778791573002	0.83056402589409	0.957468880777258	LOC105348182	periodic tryptophan protein 2 homolog
gene-LOC105348183	4	6	0.443037974683544	0.484149855907781	0.165419745991401	0.499101712595003	0.838241349485263	LOC105348183	ion channel TACAN
gene-LOC105348190	4	3	0.449799196787149	0.528985507246377	0.317554225785781	0.147006898711671	0.590296729983689	LOC105348190	sphingomyelin phosphodiesterase
gene-LOC105348209	9	9	0.488070892978869	0.475143403441683	-0.0517829306094131	0.718693905274521	0.923210600214568	LOC105348209	uncharacterized LOC105348209
gene-LOC105348211	3	5	0.510869565217391	0.48	-0.123527819613275	0.619570666336244	0.883234949032693	LOC105348211	limbic system-associated membrane protein
gene-LOC105348224	8	9	0.5400390625	0.490421455938697	-0.198818771807721	0.197027649962102	0.647122862344229	LOC105348224	protein aurora borealis
gene-LOC105348225	4	4	0.523809523809524	0.595441595441596	0.291197014559226	0.616582823503691	0.882190256644283	LOC105348225	uncharacterized LOC105348225
gene-LOC105348226	7	8	0.445388897246878	0.491834848251425	0.18665581470162	0.11553299017317	0.55899687253878	LOC105348226	ATP synthase subunit g, mitochondrial
gene-LOC105348230	9	8	0.469169675090253	0.450779989241528	-0.074041769876106	0.679963571218362	0.908683866926015	LOC105348230	uncharacterized LOC105348230
gene-LOC105348235	6	0						LOC105348235	uncharacterized LOC105348235
gene-LOC105348250	2	8						LOC105348250	protogenin B
gene-LOC105348264	5	9	0.525951557093426	0.465007776049767	-0.24409767900035	0.278159069200553	0.717317702348352	LOC105348264	protein FAM8A1
gene-LOC105348274	5	8	0.469367588932806	0.453044375644995	-0.0656943029884823	0.807919727139114	0.94964034209385	LOC105348274	uncharacterized LOC105348274
gene-LOC105348277	9	9	0.527087316762269	0.516964836520666	-0.0405700473650313	0.715456969061903	0.921941504926723	LOC105348277	5'-AMP-activated protein kinase subunit gamma-1
gene-LOC105348278	9	9	0.485883347421809	0.48075174295241	-0.0205494750909324	0.712635127957851	0.919931864647815	LOC105348278	SIN3-HDAC complex-associated factor
gene-LOC105348285	7	6	0.484498480243161	0.480473372781065	-0.0161202964717508	0.889930026491443	0.974517622312052	LOC105348285	ubiquitin-like domain-containing CTD phosphatase 1
gene-LOC105348289	9	9	0.487044145873321	0.497572815533981	0.0421262054221966	0.488619079910305	0.835907585076706	LOC105348289	serine/threonine-protein phosphatase 6 regulatory subunit 3
gene-LOC105348300	9	9	0.449820788530466	0.364548494983278	-0.35428138147593	0.0226427320850671	0.346030383686525	LOC105348300	S phase cyclin A-associated protein in the endoplasmic reticulum
gene-LOC105348306	8	3	0.50080775444265	0.314285714285714	-0.783389578130923	0.0884082640186047	0.521050177314787	LOC105348306	transmembrane protein 234 homolog
gene-LOC105348312	9	9	0.400853578463559	0.467132867132867	0.270251409752538	0.0130313885201292	0.307119930195962	LOC105348312	NUAK family SNF1-like kinase 1
gene-LOC105348313	8	9	0.397119341563786	0.404907975460123	0.0324261836349337	0.83459267195477	0.958853272963975	LOC105348313	actin nucleation-promoting factor WASL
gene-LOC105348314	9	8	0.515266144285328	0.498522895125554	-0.0669919996678439	0.456727928453469	0.820675678866797	LOC105348314	inactive histone-lysine N-methyltransferase 2E
gene-LOC105348320	6	8	0.646627565982405	0.556379821958457	-0.377765489375203	0.153371816354879	0.598030511865498	LOC105348320	uncharacterized oxidoreductase YrbE
gene-LOC105348326	3	4	0.514792899408284	0.268	-1.06398240474443	0.0053525903467566	0.265608177322531	LOC105348326	probable hydrolase PNKD
gene-LOC105348329	3	4	0.453488372093023	0.349315068493151	-0.43546530329639	0.120087091004933	0.55899687253878	LOC105348329	fumarylacetoacetate hydrolase domain-containing protein 2
gene-LOC105348335	7	9	0.465634956759217	0.435331230283912	-0.122454886247043	0.303399483807535	0.732109266550856	LOC105348335	micronuclear linker histone polyprotein
gene-LOC105348340	3	5	0.54368932038835	0.533333333333333	-0.0416726964005676	0.762398260802444	0.939780152716262	LOC105348340	histidine protein methyltransferase 1 homolog
gene-LOC105348341	9	6	0.516458569807037	0.545638945233266	0.117207255065206	0.471207316007227	0.826597696092913	LOC105348341	leucine-rich repeat-containing protein 24
gene-LOC105348343	9	9	0.500690131124914	0.459764705882353	-0.164050451089433	0.0794139099104485	0.508526442962371	LOC105348343	protein YIPF5
gene-LOC105348348	1	4						LOC105348348	transmembrane protein 43
gene-LOC105348352	3	6	0.48936170212766	0.462555066079295	-0.107501080156245	0.76463464589865	0.940371751526568	LOC105348352	uncharacterized LOC105348352
gene-LOC105348386	5	5	0.41875	0.471631205673759	0.214309696038532	0.179309724161286	0.626677623211515	LOC105348386	ETS-related transcription factor Elf-3
gene-LOC105348400	8	2						LOC105348400	ribonuclease P protein subunit p25-like protein
gene-LOC105348402	3	4	0.570446735395189	0.518218623481781	-0.210767280239525	0.548134777284782	0.857219192063365	LOC105348402	serine/threonine-protein kinase 16
gene-LOC105348414	5	3	0.454794520547945	0.53781512605042	0.332866934492708	0.172460970283232	0.61656888353507	LOC105348414	steroid 17-alpha-hydroxylase/17,20 lyase
gene-LOC105348415	6	8	0.532119372787051	0.458820830465703	-0.293745275650823	0.0118914524858144	0.307119930195962	LOC105348415	steroid 17-alpha-hydroxylase/17,20 lyase-like
gene-LOC105348419	9	9	0.455900621118012	0.504363001745201	0.194309512273094	0.17160947651151	0.615794196981636	LOC105348419	kinesin-like protein klp-3
gene-LOC105348422	9	9	0.487017099430019	0.429215081811715	-0.233111035358435	0.056769350549001	0.466153312335404	LOC105348422	DNA ligase 1
gene-LOC105348429	7	4	0.454545454545455	0.513698630136986	0.237129793288926	0.296280646598852	0.729464433944575	LOC105348429	V-type proton ATPase subunit S1
gene-LOC105348440	7	8	0.490696438064859	0.514851485148515	0.0966419639388092	0.354769707432503	0.757959124120453	LOC105348440	puromycin-sensitive aminopeptidase
gene-LOC105348441	6	5	0.493783303730018	0.466926070038911	-0.107621116468066	0.477701551954559	0.829937450609118	LOC105348441	integrator complex subunit 6
gene-LOC105348450	8	8	0.482817869415808	0.473239436619718	-0.0383890420361977	0.665049687934469	0.90262968159578	LOC105348450	sperm-associated antigen 17
gene-LOC105348451	5	8	0.588822355289421	0.518225039619651	-0.286166718059192	0.0663300074985022	0.484474965682268	LOC105348451	centromere-associated protein E
gene-LOC105348452	9	7	0.545	0.514307228915663	-0.123243832937277	0.587797743418664	0.868798305195719	LOC105348452	protein Dr1
gene-LOC105348459	2	7						LOC105348459	uncharacterized LOC105348459
gene-LOC105348463	7	5	0.401840490797546	0.532467532467532	0.527855363360435	0.11504688439425	0.55899687253878	LOC105348463	myotubularin-related protein 2
gene-LOC105348465	9	9	0.47802983854486	0.489795918367347	0.0471152754880503	0.576870479021738	0.865346845391857	LOC105348465	vascular endothelial growth factor receptor 1
gene-LOC105348466	5	5	0.450201207243461	0.396878483835006	-0.218630778092769	0.0630884730726838	0.479173809518996	LOC105348466	proteasome maturation protein
gene-LOC105348467	6	7	0.459826946847961	0.549	0.357670442746537	0.11285460437455	0.55697016560773	LOC105348467	calcium uptake protein 3, mitochondrial
gene-LOC105348470	8	9	0.45019404915912	0.482415005861665	0.129517689223052	0.253329662792698	0.697851849417007	LOC105348470	unconventional myosin-Ia
gene-LOC105348479	5	2						LOC105348479	low-density lipoprotein receptor
gene-LOC105348480	9	9	0.4739336492891	0.498901098901099	0.0999644038512045	0.365037729320285	0.765435571167438	LOC105348480	integrator complex subunit 1
gene-LOC105348482	9	9	0.435231970601746	0.440754292147481	0.0224345586985966	0.800241986419935	0.945727421428532	LOC105348482	nuclear pore complex protein Nup155
gene-LOC105348483	9	8	0.478405315614618	0.463976945244957	-0.0579098029564309	0.609926022412899	0.880005451167225	LOC105348483	trimethylguanosine synthase
gene-LOC105348487	6	7	0.520435967302452	0.47198275862069	-0.193975913736546	0.324127854688958	0.74615289819555	LOC105348487	very long chain fatty acid elongase 2
gene-LOC105348488	9	9	0.489137181874612	0.41335453100159	-0.30665690219647	0.0297310905810407	0.379407131887643	LOC105348488	calcyphosin-like protein
gene-LOC105348489	6	0						LOC105348489	tubulin polyglutamylase TTLL7
gene-LOC105348490	6	3	0.465909090909091	0.54421768707483	0.313909550288664	0.072765602878859	0.491400825988295	LOC105348490	heparan sulfate glucosamine 3-O-sulfotransferase 5
gene-LOC105348498	7	9	0.52046783625731	0.537037037037037	0.0665028826503854	0.567900020278748	0.861704771417516	LOC105348498	uridine-cytidine kinase-like 1
gene-LOC105348510	7	5	0.512345679012346	0.487603305785124	-0.0989896964689483	0.667400211142856	0.90262968159578	LOC105348510	COP9 signalosome complex subunit 3
gene-LOC105348516	8	9	0.487603305785124	0.489194499017682	0.00636820658855113	0.97081884504157	0.994624098642085	LOC105348516	phosphoinositide 3-kinase adapter protein 1
gene-LOC105348518	9	9	0.489056904098687	0.48904593639576	-4.38918572232919e-05	0.999658253581904	0.999873284612798	LOC105348518	E3 ubiquitin-protein ligase MGRN1
gene-LOC105348520	7	8	0.489446789602311	0.496640735502122	0.0287818514325641	0.432716823112886	0.810977091339384	LOC105348520	UBA-like domain-containing protein 1
gene-LOC105348527	3	7	0.509212730318258	0.450549450549451	-0.235306031016682	0.545880758952692	0.85671222572594	LOC105348527	delta-1-pyrroline-5-carboxylate synthase
gene-LOC105348537	9	9	0.345058626465662	0.41594667983214	0.30139618942321	0.163734056859787	0.604885731603436	LOC105348537	annexin A7
gene-LOC105348543	9	8	0.495297805642633	0.488310708898944	-0.0279563537437348	0.735048203032549	0.929879075939595	LOC105348543	perilipin-2
gene-LOC105348544	9	9	0.497061873487729	0.487816276119901	-0.0369919034474553	0.550572297264301	0.857219192063365	LOC105348544	insulin-like peptide receptor
gene-LOC105348553	2	7						LOC105348553	transcription factor HES-2
gene-LOC105348555	6	2						LOC105348555	transcription factor HES-4-A
gene-LOC105348558	8	7	0.481698389458272	0.515133171912833	0.133790343873417	0.219538974656325	0.669164764598519	LOC105348558	YTH domain-containing family protein 3
gene-LOC105348560	5	0						LOC105348560	uncharacterized LOC105348560
gene-LOC105348561	9	9	0.5351137487636	0.5417004048583	0.0265033977826679	0.852351158166268	0.962625247963098	LOC105348561	uncharacterized LOC105348561
gene-LOC105348562	4	6	0.469257540603248	0.525826830174656	0.226524494389632	0.0135044233775256	0.307119930195962	LOC105348562	mitochondrial-processing peptidase subunit beta
gene-LOC105348569	5	6	0.480314960629921	0.469827586206897	-0.0420555952901603	0.77780029267574	0.940371751526568	LOC105348569	uncharacterized LOC105348569
gene-LOC105348570	9	9	0.42865721835215	0.48860725360658	0.241752898416088	0.00537728173863113	0.265608177322531	LOC105348570	troponin T, skeletal muscle
gene-LOC105348577	9	9	0.535021764938663	0.49103663289166	-0.176174139915503	0.122013995373403	0.55899687253878	LOC105348577	integrator complex subunit 8
gene-LOC105348578	4	5	0.493333333333333	0.600896860986547	0.435871677300785	0.0160479812958426	0.317050324605003	LOC105348578	uncharacterized LOC105348578
gene-LOC105348580	6	3	0.452	0.564935064935065	0.453808606377113	0.300882048493292	0.73011828238585	LOC105348580	synaptic vesicle membrane protein VAT-1 homolog-like
gene-LOC105348582	8	5	0.520874751491054	0.495614035087719	-0.101091879921351	0.444148898019227	0.816773905678087	LOC105348582	RING finger protein 141
gene-LOC105348583	9	9	0.474006116207951	0.491198182850653	0.0688584538511554	0.439957288214653	0.813958793836624	LOC105348583	golgin subfamily A member 6-like protein 24
gene-LOC105348590	6	7	0.485342019543974	0.426056338028169	-0.239310928128512	0.118146297076736	0.55899687253878	LOC105348590	protein lin-9 homolog
gene-LOC105348608	5	7	0.389830508474576	0.347058823529412	-0.183968034932256	0.557138351431819	0.859046372970089	LOC105348608	kelch-like protein 8
gene-LOC105348609	6	9	0.46070460704607	0.459154929577465	-0.00623878354636591	0.971828467188997	0.994624098642085	LOC105348609	spermatogenesis-associated protein 4
gene-LOC105348617	5	4	0.432291666666667	0.529069767441861	0.388917626276957	0.605064602976421	0.877430628105758	LOC105348617	uncharacterized LOC105348617
gene-LOC105348618	9	9	0.449678800856531	0.523447401774398	0.295827003748883	0.00854124511595665	0.283842157540263	LOC105348618	limbic system-associated membrane protein
gene-LOC105348623	9	8	0.458220732893741	0.505200288332819	0.18830954807736	0.060432399580795	0.473717239937546	LOC105348623	heat shock protein 60A
gene-LOC105348624	7	8	0.385945343000558	0.348813209494324	-0.159871785953184	0.625882321110797	0.887075923422102	LOC105348624	10 kDa heat shock protein, mitochondrial
gene-LOC105348648	8	7	0.550151975683891	0.498360655737705	-0.207842158047712	0.334662525051583	0.750635495261943	LOC105348648	DNA polymerase subunit gamma-2
gene-LOC105348652	9	6	0.508530482256597	0.459213250517598	-0.197635562788056	0.0708065045690599	0.489294231920513	LOC105348652	hydroxyacyl-coenzyme A dehydrogenase, mitochondrial
gene-LOC105348653	9	6	0.484126984126984	0.511834319526627	0.110859526319524	0.351424401814268	0.756250080953789	LOC105348653	ribosome biogenesis protein BMS1 homolog
gene-LOC105348659	8	9	0.503953989935298	0.503787878787879	-0.000664484422682719	0.993517110729329	0.998987537164213	LOC105348659	TNF receptor-associated factor 6
gene-LOC105348692	7	6	0.468937875751503	0.493449781659389	0.0982063382345018	0.628590664703633	0.888006514784384	LOC105348692	four-jointed box protein 1
gene-LOC105348704	9	9	0.454991467576792	0.44159445407279	-0.0541707628784111	0.52292190264458	0.84876138565845	LOC105348704	low-density lipoprotein receptor-related protein 6-like
gene-LOC105348705	8	7	0.458754208754209	0.483261802575107	0.0983811124052379	0.507855123821512	0.83962902645658	LOC105348705	CD82 antigen
gene-LOC105348716	6	6	0.578947368421053	0.451162790697674	-0.514427377080715	0.00297747246880542	0.244938611115585	LOC105348716	protein BCCIP homolog
gene-LOC105348719	8	9	0.485549132947977	0.475051975051975	-0.0420554674923288	0.654664838808412	0.90104209720199	LOC105348719	protein PTHB1
gene-LOC105348733	3	7	0.529455081001473	0.482245519107203	-0.189004698026954	0.0508153656042049	0.459088130851212	LOC105348733	G2/mitotic-specific cyclin-A
gene-LOC105348735	4	7	0.326848249027237	0.465020576131687	0.582328163911224	0.0940245437936989	0.524058034692962	LOC105348735	DNA repair protein RAD50
gene-LOC105348742	6	7	0.407590759075908	0.458636363636364	0.208100502854804	0.316887230135565	0.738986704745967	LOC105348742	putative divalent cation/proton antiporter TMEM165
gene-LOC105348744	8	7	0.460753754604704	0.422089825847846	-0.156891722518708	0.249545886609133	0.69524104157618	LOC105348744	ribonucleoside-diphosphate reductase large subunit
gene-LOC105348749	8	9	0.367790262172285	0.339783281733746	-0.122551767615071	0.540538520357456	0.854630663228217	LOC105348749	beta-1,3-galactosyltransferase 1
gene-LOC105348754	2	4						LOC105348754	uncharacterized LOC105348754
gene-LOC105348759	9	5	0.535190615835777	0.580340264650284	0.183174786009384	0.434795614672187	0.811000367277418	LOC105348759	uncharacterized LOC105348759
gene-LOC105348770	6	9	0.477987421383648	0.506276150627615	0.113213188641343	0.547417316853164	0.856923670940311	LOC105348770	tumor necrosis factor receptor superfamily member 5
gene-LOC105348773	8	8	0.517241379310345	0.519198664440735	0.00783956055633652	0.921980238899213	0.981858806127607	LOC105348773	uncharacterized LOC105348773
gene-LOC105348776	8	9	0.515921152388173	0.488217213114754	-0.110846021613278	0.24669076352016	0.692359742374295	LOC105348776	protein ILRUN
gene-LOC105348777	8	9	0.456761729530819	0.401462077368261	-0.225990657087371	0.0817220349317707	0.512932848916253	LOC105348777	adenosine deaminase 2
gene-LOC105348781	9	9	0.522615315718764	0.559077809798271	0.146897210110126	0.122950653265355	0.55899687253878	LOC105348781	probable peptidyl-tRNA hydrolase 2
gene-LOC105348788	9	9	0.423982344286415	0.478239961529214	0.2193513312877	0.102389311285185	0.538787389941193	LOC105348788	lachesin
gene-LOC105348806	8	8	0.547683923705722	0.55297157622739	0.0213673008215493	0.841108880239381	0.960284272496101	LOC105348806	long-chain-fatty-acid--CoA ligase 5
gene-LOC105348811	4	1						LOC105348811	laminin subunit beta-1
gene-LOC105348814	6	8	0.487640449438202	0.522522522522523	0.139599372408279	0.309861140503632	0.735907743271446	LOC105348814	F-box only protein 42
gene-LOC105348825	4	6	0.496703296703297	0.506734006734007	0.0401246600136097	0.889198920219732	0.974517622312052	LOC105348825	ER membrane protein complex subunit 1
gene-LOC105348828	8	3	0.476486860304288	0.478260869565217	0.00711060543416057	0.969498742781636	0.994517086941625	LOC105348828	apoptosis-inducing factor 1, mitochondrial
gene-LOC105348829	8	7	0.440585009140768	0.441915599810337	0.00539687588704145	0.955480518596474	0.99067179352893	LOC105348829	uncharacterized LOC105348829
gene-LOC105348838	4	6	0.403189066059226	0.433070866141732	0.122861837403811	0.367300497495089	0.767265556327248	LOC105348838	coiled-coil domain-containing protein 115
gene-LOC105348842	9	4	0.524096385542169	0.468354430379747	-0.223211971826706	0.0136949111231284	0.307119930195962	LOC105348842	hippocampus abundant transcript 1 protein
gene-LOC105348843	6	6	0.397544128933231	0.343701399688958	-0.231134136995334	0.274347890352858	0.712837156939964	LOC105348843	optineurin
gene-LOC105348851	4	0						LOC105348851	nanos homolog 1
gene-LOC105348855	8	8	0.521494576134994	0.45694087403599	-0.258695525462323	0.0928246226464712	0.522855115875724	LOC105348855	Kv channel-interacting protein 4
gene-LOC105348857	7	3	0.450027917364601	0.586776859504132	0.55121477021363	0.136858575451758	0.576899355005194	LOC105348857	mediator of RNA polymerase II transcription subunit 12-like protein
gene-LOC105348868	3	8	0.533596837944664	0.486	-0.190604795527435	0.235342501686257	0.684594043620444	LOC105348868	E3 ubiquitin-protein ligase ZNF598
gene-LOC105348869	9	3	0.44839255499154	0.466101694915254	0.0713660142214227	0.751643687628864	0.935312264685584	LOC105348869	synaptogyrin-2
gene-LOC105348870	4	0						LOC105348870	uncharacterized LOC105348870
gene-LOC105348875	2	0						LOC105348875	adenine phosphoribosyltransferase
gene-LOC105348878	9	9	0.48962148962149	0.488778054862843	-0.00337531468970453	0.979544046313986	0.995634495548339	LOC105348878	coiled-coil domain-containing protein 102A
gene-LOC105348899	4	9	0.683582089552239	0.305019305019305	-1.59379190786536	0.000853237208978505	0.215245494372693	LOC105348899	failed axon connections homolog
