gene	ePST	epst_class
ORTHO_018306	0.676099844993882	Strong divergence
ORTHO_018307	0.00060918921624373	Mostly plastic / shared regulation
ORTHO_018308	0.148093510624465	Regulatory divergence
ORTHO_018309	0.0114666543199473	Mostly plastic / shared regulation
ORTHO_018310	0.00889615177576953	Mostly plastic / shared regulation
ORTHO_018311	0.0692723824712086	Weak differentiation
ORTHO_018312	0.0788997342277782	Weak differentiation
ORTHO_018313	0.451771509492514	Strong divergence
ORTHO_018315	0.38201222844019	Strong divergence
ORTHO_018316	0.431475886800002	Strong divergence
ORTHO_018317	0.102461101467464	Weak differentiation
ORTHO_018318	0.0702795955239828	Weak differentiation
ORTHO_018319	0.152024991338041	Regulatory divergence
ORTHO_018321	0.308653720210144	Strong divergence
ORTHO_018322	0.20902505602647	Regulatory divergence
ORTHO_018324	0.143372325461949	Regulatory divergence
ORTHO_018325	0.0312853426482685	Mostly plastic / shared regulation
ORTHO_018326	0.590017641219243	Strong divergence
ORTHO_018327	0.389008901308577	Strong divergence
ORTHO_018328	4.7194089854515e-05	Mostly plastic / shared regulation
ORTHO_018329	0.0158451032319286	Mostly plastic / shared regulation
ORTHO_018330	0.267156720026188	Regulatory divergence
ORTHO_018331	0.00229101971333321	Mostly plastic / shared regulation
ORTHO_018332	0.563431686897896	Strong divergence
ORTHO_018333	0.101984877592955	Weak differentiation
ORTHO_018334	0.00211051225479419	Mostly plastic / shared regulation
ORTHO_018335	0.049122759354736	Mostly plastic / shared regulation
ORTHO_018336	0.00754963450320306	Mostly plastic / shared regulation
ORTHO_018337	0.31909480808345	Strong divergence
ORTHO_018338	0.242146882555743	Regulatory divergence
ORTHO_018339	0.771078777360993	Strong divergence
ORTHO_018340	0.0305971850675246	Mostly plastic / shared regulation
ORTHO_018342	0.0021671074785724	Mostly plastic / shared regulation
ORTHO_018343	0.0103320143041327	Mostly plastic / shared regulation
ORTHO_018344	0.246357271746133	Regulatory divergence
ORTHO_018345	0.30036419928999	Strong divergence
ORTHO_018346	0.299700982885716	Regulatory divergence
ORTHO_018347	0.293254765742571	Regulatory divergence
ORTHO_018348	0.311966596929319	Strong divergence
ORTHO_018349	0.395951197184757	Strong divergence
ORTHO_018350	0.0743654809417762	Weak differentiation
ORTHO_018351	0.357351926361439	Strong divergence
ORTHO_018352	0.532756156409868	Strong divergence
ORTHO_018353	0.209544487105843	Regulatory divergence
ORTHO_018354	0.0423354769137827	Mostly plastic / shared regulation
ORTHO_018355	0.0198532427391416	Mostly plastic / shared regulation
ORTHO_018356	0.000265886231924275	Mostly plastic / shared regulation
ORTHO_018357	0.304496672024408	Strong divergence
ORTHO_018359	0.00162127434316271	Mostly plastic / shared regulation
ORTHO_018360	0.0550826288275627	Weak differentiation
ORTHO_018361	0.325003122495553	Strong divergence
ORTHO_018362	0.0403291924713463	Mostly plastic / shared regulation
ORTHO_018363	0.0480964797076585	Mostly plastic / shared regulation
ORTHO_018364	0.00377416521588792	Mostly plastic / shared regulation
ORTHO_018365	0.0346806386447717	Mostly plastic / shared regulation
ORTHO_018366	9.49564967277727e-05	Mostly plastic / shared regulation
ORTHO_018367	0.120667249891196	Regulatory divergence
ORTHO_018368	0.542289150102186	Strong divergence
ORTHO_018369	0.138384737728398	Regulatory divergence
ORTHO_018370	0.0545836318911493	Weak differentiation
ORTHO_018371	0.0209190055852819	Mostly plastic / shared regulation
ORTHO_018372	0.331125211631066	Strong divergence
ORTHO_018373	0.285725743219625	Regulatory divergence
ORTHO_018374	0.134878426383996	Regulatory divergence
ORTHO_018375	0.155861027625006	Regulatory divergence
ORTHO_018376	0.239279689710086	Regulatory divergence
ORTHO_018377	0.391734230499006	Strong divergence
ORTHO_018378	0.0114016452802738	Mostly plastic / shared regulation
ORTHO_018379	0.215616947126115	Regulatory divergence
ORTHO_018380	0.187246080751645	Regulatory divergence
ORTHO_018381	0.0760194019483043	Weak differentiation
ORTHO_018382	0.0651569020841263	Weak differentiation
ORTHO_018383	0.124106587416934	Regulatory divergence
ORTHO_018384	0.0531018507930598	Weak differentiation
ORTHO_018385	0.0422927899474663	Mostly plastic / shared regulation
ORTHO_018386	0.155744731676717	Regulatory divergence
ORTHO_018387	0.0158285617743963	Mostly plastic / shared regulation
ORTHO_018388	0.0469264490028952	Mostly plastic / shared regulation
ORTHO_018389	0.00483343957906739	Mostly plastic / shared regulation
ORTHO_018390	0.00262238855642375	Mostly plastic / shared regulation
ORTHO_018391	0.205582719671212	Regulatory divergence
ORTHO_018392	0.111017489648301	Weak differentiation
ORTHO_018393	0.0710159564743881	Weak differentiation
ORTHO_018394	0.538177495194442	Strong divergence
ORTHO_018395	0.0045446571550857	Mostly plastic / shared regulation
ORTHO_018396	0.00604663784140716	Mostly plastic / shared regulation
ORTHO_018397	0.513830315236848	Strong divergence
ORTHO_018398	0.398223819953411	Strong divergence
ORTHO_018399	0.186207342300883	Regulatory divergence
ORTHO_018400	0.000309511726181578	Mostly plastic / shared regulation
ORTHO_018401	0.274834247222709	Regulatory divergence
ORTHO_018402	0.00221214961375088	Mostly plastic / shared regulation
ORTHO_018403	0.422572470735772	Strong divergence
ORTHO_018404	0.00899788035071334	Mostly plastic / shared regulation
ORTHO_018405	0.00401107317182123	Mostly plastic / shared regulation
ORTHO_018406	0.208143897338521	Regulatory divergence
ORTHO_018407	0.21893449930018	Regulatory divergence
ORTHO_018408	0.49089470215615	Strong divergence
ORTHO_018409	0.174313577690282	Regulatory divergence
ORTHO_018410	0.258096105223551	Regulatory divergence
ORTHO_018411	0.000413194608438953	Mostly plastic / shared regulation
ORTHO_018412	0.000158267391740178	Mostly plastic / shared regulation
ORTHO_018413	0.000617391614007493	Mostly plastic / shared regulation
ORTHO_018414	0.0117885773683372	Mostly plastic / shared regulation
ORTHO_018415	0.0750427427271783	Weak differentiation
ORTHO_018416	0.434292259603205	Strong divergence
ORTHO_018417	0.373660652475583	Strong divergence
ORTHO_018418	0.01895149296802	Mostly plastic / shared regulation
ORTHO_018419	0.194645468384017	Regulatory divergence
ORTHO_018420	0.123482275877923	Regulatory divergence
ORTHO_018421	0.46792061660336	Strong divergence
ORTHO_018422	0.028436122176886	Mostly plastic / shared regulation
ORTHO_018423	0.00306376789343469	Mostly plastic / shared regulation
ORTHO_018424	0.355729999961564	Strong divergence
ORTHO_018425	0.29201830528968	Regulatory divergence
ORTHO_018427	0.0309925444500783	Mostly plastic / shared regulation
ORTHO_018428	0.225372418958019	Regulatory divergence
ORTHO_018429	0.168629572861289	Regulatory divergence
ORTHO_018430	0.243946714155774	Regulatory divergence
ORTHO_018431	0.00146299894914988	Mostly plastic / shared regulation
ORTHO_018432	0.012221660104545	Mostly plastic / shared regulation
ORTHO_018433	0.500720186844361	Strong divergence
ORTHO_018434	0.00061801838143913	Mostly plastic / shared regulation
ORTHO_018435	0.00229318174170124	Mostly plastic / shared regulation
ORTHO_018436	0.0264392715192846	Mostly plastic / shared regulation
ORTHO_018437	0.593874166058336	Strong divergence
ORTHO_018438	0.290527460612667	Regulatory divergence
ORTHO_018439	0.179622120437751	Regulatory divergence
ORTHO_018440	0.0079270955761619	Mostly plastic / shared regulation
ORTHO_018441	0.493214921703094	Strong divergence
ORTHO_018442	0.0211703849171034	Mostly plastic / shared regulation
ORTHO_018443	0.00266503834079715	Mostly plastic / shared regulation
ORTHO_018444	0.0982944957825317	Weak differentiation
ORTHO_018445	0.0271784760505123	Mostly plastic / shared regulation
ORTHO_018446	4.78943421339458e-05	Mostly plastic / shared regulation
ORTHO_018447	0.0974998825383685	Weak differentiation
ORTHO_018448	0.257184665022134	Regulatory divergence
ORTHO_018449	0.142028559832251	Regulatory divergence
ORTHO_018450	0.439763076179365	Strong divergence
ORTHO_018451	0.0224331375212316	Mostly plastic / shared regulation
ORTHO_018452	0.6385803311377	Strong divergence
ORTHO_018453	0.0244552499154919	Mostly plastic / shared regulation
ORTHO_018454	0.663043917230549	Strong divergence
ORTHO_018455	0.494133865539303	Strong divergence
ORTHO_018456	0.029858650470426	Mostly plastic / shared regulation
ORTHO_018457	0.112010412310958	Weak differentiation
ORTHO_018459	0.000672791713142685	Mostly plastic / shared regulation
ORTHO_018460	0.0865554209253301	Weak differentiation
ORTHO_018461	0.405416327425932	Strong divergence
ORTHO_018462	0.543461808878359	Strong divergence
ORTHO_018463	0.100867752972313	Weak differentiation
ORTHO_018464	0.0516260337892823	Weak differentiation
ORTHO_018465	0.32306292774787	Strong divergence
ORTHO_018466	0.723726621580812	Strong divergence
ORTHO_018468	0.0620321083920911	Weak differentiation
ORTHO_018469	0.298349450060202	Regulatory divergence
ORTHO_018470	7.24755806237511e-05	Mostly plastic / shared regulation
ORTHO_018472	0.253400736760823	Regulatory divergence
ORTHO_018473	0.245353822906724	Regulatory divergence
ORTHO_018474	0.017669578534387	Mostly plastic / shared regulation
ORTHO_018475	0.433670516133277	Strong divergence
ORTHO_018476	0.024306755507851	Mostly plastic / shared regulation
ORTHO_018477	0.237610391372122	Regulatory divergence
ORTHO_018478	0.35234168509172	Strong divergence
ORTHO_018479	0.408831341586447	Strong divergence
ORTHO_018480	0.0123679981892254	Mostly plastic / shared regulation
ORTHO_018481	0.150904535724109	Regulatory divergence
ORTHO_018482	0.454437603729676	Strong divergence
ORTHO_018483	0.265737991216579	Regulatory divergence
ORTHO_018484	0.365480567176888	Strong divergence
ORTHO_018485	0.0592295432923459	Weak differentiation
ORTHO_018486	0.584970295624167	Strong divergence
ORTHO_018487	0.549543186501884	Strong divergence
ORTHO_018488	0.158887815208064	Regulatory divergence
ORTHO_018489	2.38451137491547e-06	Mostly plastic / shared regulation
ORTHO_018490	0.000146195178203322	Mostly plastic / shared regulation
ORTHO_018492	0.00555127628191006	Mostly plastic / shared regulation
ORTHO_018493	0.239997645078537	Regulatory divergence
ORTHO_018494	0.00207865694213035	Mostly plastic / shared regulation
ORTHO_018495	0.0952280184944069	Weak differentiation
ORTHO_018496	0.401158630657042	Strong divergence
ORTHO_018497	0.216934349190803	Regulatory divergence
ORTHO_018498	0.0175459414899918	Mostly plastic / shared regulation
ORTHO_018499	0.0418221464380127	Mostly plastic / shared regulation
ORTHO_018500	0.32058813008275	Strong divergence
ORTHO_018501	0.146225894197449	Regulatory divergence
ORTHO_018502	0.0393318288423689	Mostly plastic / shared regulation
ORTHO_018503	0.202235483241725	Regulatory divergence
ORTHO_018504	0.0863130446328168	Weak differentiation
ORTHO_018505	0.00509596121587982	Mostly plastic / shared regulation
ORTHO_018506	0.29102414438885	Regulatory divergence
ORTHO_018507	0.117858688073848	Weak differentiation
ORTHO_018508	0.16504988208045	Regulatory divergence
ORTHO_018509	0.0155600836209861	Mostly plastic / shared regulation
ORTHO_018510	0.445555671731502	Strong divergence
ORTHO_018511	0.459487295996527	Strong divergence
ORTHO_018512	0.072301674883291	Weak differentiation
ORTHO_018513	0.217662740152995	Regulatory divergence
ORTHO_018514	0.500127504332453	Strong divergence
ORTHO_018515	0.172950880694438	Regulatory divergence
ORTHO_018517	0.019981474784461	Mostly plastic / shared regulation
ORTHO_018518	0.0681730485480524	Weak differentiation
ORTHO_018519	0.404586530852513	Strong divergence
ORTHO_018520	0.0567115051831092	Weak differentiation
ORTHO_018521	0.330478252396513	Strong divergence
ORTHO_018522	0.00247613813124037	Mostly plastic / shared regulation
ORTHO_018523	0.10023675624479	Weak differentiation
ORTHO_018524	0.17627942581761	Regulatory divergence
ORTHO_018525	0.0492809407047761	Mostly plastic / shared regulation
ORTHO_018526	9.43986163734873e-05	Mostly plastic / shared regulation
ORTHO_018527	0.341521242384581	Strong divergence
ORTHO_018528	0.00646154748057666	Mostly plastic / shared regulation
ORTHO_018529	0.622088390892022	Strong divergence
ORTHO_018530	0.0429932136615197	Mostly plastic / shared regulation
ORTHO_018531	0.0196134753033437	Mostly plastic / shared regulation
ORTHO_018532	0.199162162362742	Regulatory divergence
ORTHO_018533	0.119688741038289	Weak differentiation
ORTHO_018534	0.0493754112259552	Mostly plastic / shared regulation
ORTHO_018535	0.0833424846346763	Weak differentiation
ORTHO_018536	0.057148327324137	Weak differentiation
ORTHO_018537	0.270229780405162	Regulatory divergence
ORTHO_018538	0.0259220191172392	Mostly plastic / shared regulation
ORTHO_018539	0.0060546984302995	Mostly plastic / shared regulation
ORTHO_018540	0.0265613045559767	Mostly plastic / shared regulation
ORTHO_018541	0.00853856343078664	Mostly plastic / shared regulation
ORTHO_018542	0.245734217385053	Regulatory divergence
ORTHO_018543	0.0387144166228285	Mostly plastic / shared regulation
ORTHO_018544	0.685523743176447	Strong divergence
ORTHO_018545	0.0123076371368904	Mostly plastic / shared regulation
ORTHO_018546	0.252772638382378	Regulatory divergence
ORTHO_018547	0.362301867649408	Strong divergence
ORTHO_018548	0.0291600164127839	Mostly plastic / shared regulation
ORTHO_018549	0.113722642969642	Weak differentiation
ORTHO_018550	0.310040957663624	Strong divergence
ORTHO_018551	0.485212947206663	Strong divergence
ORTHO_018552	0.303455330132472	Strong divergence
ORTHO_018553	0.141376600546717	Regulatory divergence
ORTHO_018554	0.439758288931162	Strong divergence
ORTHO_018555	0.392536485526215	Strong divergence
ORTHO_018556	0.282188789783018	Regulatory divergence
ORTHO_018557	0.281872006140706	Regulatory divergence
ORTHO_018558	0.000784399202366208	Mostly plastic / shared regulation
ORTHO_018559	0.182135092446083	Regulatory divergence
ORTHO_018560	0.0061523419522343	Mostly plastic / shared regulation
ORTHO_018561	0.0290151168097337	Mostly plastic / shared regulation
ORTHO_018562	0.0184837087409592	Mostly plastic / shared regulation
ORTHO_018563	0.0439698542598493	Mostly plastic / shared regulation
ORTHO_018564	0.187327400185825	Regulatory divergence
ORTHO_018565	0.0102414565917557	Mostly plastic / shared regulation
ORTHO_018566	0.0228329875216344	Mostly plastic / shared regulation
ORTHO_018567	3.56908554265306e-07	Mostly plastic / shared regulation
ORTHO_018568	0.0501803950018129	Weak differentiation
ORTHO_018570	0.201604682085198	Regulatory divergence
ORTHO_018571	0.0151101187437409	Mostly plastic / shared regulation
ORTHO_018572	0.042294501660926	Mostly plastic / shared regulation
ORTHO_018573	0.0401920986383228	Mostly plastic / shared regulation
ORTHO_018574	0.0106914013280237	Mostly plastic / shared regulation
ORTHO_018575	0.0341141099065775	Mostly plastic / shared regulation
ORTHO_018576	0.565622885622694	Strong divergence
ORTHO_018577	0.424527512051791	Strong divergence
ORTHO_018578	0.322006845852983	Strong divergence
ORTHO_018579	0.0779068618013718	Weak differentiation
ORTHO_018580	0.300013420151641	Strong divergence
ORTHO_018581	0.164194470555951	Regulatory divergence
ORTHO_018582	0.0537640820281734	Weak differentiation
ORTHO_018584	0.019638815201526	Mostly plastic / shared regulation
ORTHO_018585	0.220034860965345	Regulatory divergence
ORTHO_018586	0.110935183724915	Weak differentiation
ORTHO_018588	0.0282898841573727	Mostly plastic / shared regulation
ORTHO_018589	0.200641274029055	Regulatory divergence
ORTHO_018590	0.0500058808507072	Weak differentiation
ORTHO_018591	0.0115888558043834	Mostly plastic / shared regulation
ORTHO_018592	0.117249341173441	Weak differentiation
ORTHO_018593	0.0371647102140223	Mostly plastic / shared regulation
ORTHO_018594	0.0956662677528171	Weak differentiation
ORTHO_018595	0.0177536379961029	Mostly plastic / shared regulation
ORTHO_018596	0.0711137858779276	Weak differentiation
ORTHO_018597	0.144823830742372	Regulatory divergence
ORTHO_018598	0.0190498145088234	Mostly plastic / shared regulation
ORTHO_018600	0.0720318833267328	Weak differentiation
ORTHO_018601	0.00241620132493233	Mostly plastic / shared regulation
ORTHO_018603	0.425247537308301	Strong divergence
ORTHO_018604	0.585959139010651	Strong divergence
ORTHO_018605	0.000861099075331298	Mostly plastic / shared regulation
ORTHO_018606	0.0957427110967442	Weak differentiation
ORTHO_018607	0.0228423378950821	Mostly plastic / shared regulation
ORTHO_018608	0.341093513006129	Strong divergence
ORTHO_018610	0.000802291073968361	Mostly plastic / shared regulation
ORTHO_018611	0.416742501759889	Strong divergence
ORTHO_018612	0.26825625603693	Regulatory divergence
ORTHO_018613	0.0594817016830897	Weak differentiation
ORTHO_018614	0.0106248663225088	Mostly plastic / shared regulation
ORTHO_018615	0.00482948697294613	Mostly plastic / shared regulation
ORTHO_018616	0.0705297355374657	Weak differentiation
ORTHO_018617	0.168164910395473	Regulatory divergence
ORTHO_018618	0.153459485547949	Regulatory divergence
ORTHO_018619	0.00427142074810115	Mostly plastic / shared regulation
ORTHO_018620	0.243820642814376	Regulatory divergence
ORTHO_018621	0.630789567652586	Strong divergence
ORTHO_018622	0.0537324438699018	Weak differentiation
ORTHO_018623	0.355557970368086	Strong divergence
ORTHO_018624	0.256873085927433	Regulatory divergence
ORTHO_018625	0.159322239805778	Regulatory divergence
ORTHO_018626	0.128909314280958	Regulatory divergence
ORTHO_018628	0.00743839364489623	Mostly plastic / shared regulation
ORTHO_018629	0.0279606435453352	Mostly plastic / shared regulation
ORTHO_018630	0.00896277320724577	Mostly plastic / shared regulation
ORTHO_018631	0.0547555731204957	Weak differentiation
ORTHO_018632	1.27820876546334e-05	Mostly plastic / shared regulation
ORTHO_018634	0.056104874979488	Weak differentiation
ORTHO_018635	0.0283574562784081	Mostly plastic / shared regulation
ORTHO_018636	0.318318237904381	Strong divergence
ORTHO_018637	0.184069980616759	Regulatory divergence
ORTHO_018638	0.101525673002895	Weak differentiation
ORTHO_018639	0.109566185807738	Weak differentiation
ORTHO_018640	6.91465069784638e-06	Mostly plastic / shared regulation
ORTHO_018641	0.164489056122626	Regulatory divergence
ORTHO_018642	0.117173371429671	Weak differentiation
ORTHO_018643	0.505203158258	Strong divergence
ORTHO_018644	0.264047828509525	Regulatory divergence
ORTHO_018645	0.0871781656500781	Weak differentiation
ORTHO_018646	0.558332205166016	Strong divergence
ORTHO_018647	0.0759973025441016	Weak differentiation
ORTHO_018648	0.0160889704634007	Mostly plastic / shared regulation
ORTHO_018649	0.00835283510627655	Mostly plastic / shared regulation
ORTHO_018650	0.171914274371121	Regulatory divergence
ORTHO_018651	0.0599484188204549	Weak differentiation
ORTHO_018652	0.442011106052838	Strong divergence
ORTHO_018653	0.0134492127975344	Mostly plastic / shared regulation
ORTHO_018654	0.482192056664322	Strong divergence
ORTHO_018655	0.00383999209549789	Mostly plastic / shared regulation
ORTHO_018656	0.0199274021691244	Mostly plastic / shared regulation
ORTHO_018657	0.0974032646711974	Weak differentiation
ORTHO_018658	0.479114730848941	Strong divergence
ORTHO_018659	0.222786387762193	Regulatory divergence
ORTHO_018661	0.0138367247970507	Mostly plastic / shared regulation
ORTHO_018662	0.0406765304820741	Mostly plastic / shared regulation
ORTHO_018663	0.355646973085359	Strong divergence
ORTHO_018664	0.0110992485887535	Mostly plastic / shared regulation
ORTHO_018665	0.302633814111766	Strong divergence
ORTHO_018666	0.109061660318206	Weak differentiation
ORTHO_018667	0.00259868399145463	Mostly plastic / shared regulation
ORTHO_018668	0.20792597623222	Regulatory divergence
ORTHO_018669	0.423429249229002	Strong divergence
ORTHO_018670	0.480754304922527	Strong divergence
ORTHO_018671	0.680330912264254	Strong divergence
ORTHO_018672	0.033516995106938	Mostly plastic / shared regulation
ORTHO_018673	0.138880901388781	Regulatory divergence
ORTHO_018674	0.714834996303848	Strong divergence
ORTHO_018675	0.319555935230153	Strong divergence
ORTHO_018676	0.1112007589066	Weak differentiation
ORTHO_018677	0.209441337844865	Regulatory divergence
ORTHO_018678	0.00650101934907079	Mostly plastic / shared regulation
ORTHO_018679	0.524309308317494	Strong divergence
ORTHO_018680	0.00203890313677209	Mostly plastic / shared regulation
ORTHO_018681	0.0293921562524249	Mostly plastic / shared regulation
ORTHO_018682	0.00321312223186885	Mostly plastic / shared regulation
ORTHO_018683	0.00801491132841771	Mostly plastic / shared regulation
ORTHO_018684	0.289803511385763	Regulatory divergence
ORTHO_018685	0.191209218085187	Regulatory divergence
ORTHO_018686	0.083498759544657	Weak differentiation
ORTHO_018687	0.0817295931909258	Weak differentiation
ORTHO_018688	0.31251100451096	Strong divergence
ORTHO_018689	0.394868673701495	Strong divergence
ORTHO_018690	0.00574973412252282	Mostly plastic / shared regulation
ORTHO_018691	0.0958328344736203	Weak differentiation
ORTHO_018692	0.528621104378503	Strong divergence
ORTHO_018693	0.0636772089127833	Weak differentiation
ORTHO_018694	0.161700184963275	Regulatory divergence
ORTHO_018695	0.13762857769507	Regulatory divergence
ORTHO_018696	0.0307764643087395	Mostly plastic / shared regulation
ORTHO_018697	0.284631544129554	Regulatory divergence
ORTHO_018698	0.345353871720117	Strong divergence
ORTHO_018699	0.294413598851714	Regulatory divergence
ORTHO_018700	0.0408604309289429	Mostly plastic / shared regulation
ORTHO_018702	0.0795605642209052	Weak differentiation
ORTHO_018703	0.0341550064664663	Mostly plastic / shared regulation
ORTHO_018704	0.155605253172989	Regulatory divergence
ORTHO_018705	0.496595258638842	Strong divergence
ORTHO_018706	0.21515624393117	Regulatory divergence
ORTHO_018707	0.355070844172054	Strong divergence
ORTHO_018708	0.0678418429953225	Weak differentiation
ORTHO_018709	0.00497974003136874	Mostly plastic / shared regulation
ORTHO_018710	0.0016157433500931	Mostly plastic / shared regulation
ORTHO_018711	0.141192175380237	Regulatory divergence
ORTHO_018713	0.000992205614768192	Mostly plastic / shared regulation
ORTHO_018714	0.55132079606327	Strong divergence
ORTHO_018716	0.334650577623832	Strong divergence
ORTHO_018717	0.0889594561504442	Weak differentiation
ORTHO_018718	0.0197773152957738	Mostly plastic / shared regulation
ORTHO_018719	0.490184504546245	Strong divergence
ORTHO_018720	0.181580480835547	Regulatory divergence
ORTHO_018722	0.358398980115011	Strong divergence
ORTHO_018723	0.005900780764913	Mostly plastic / shared regulation
ORTHO_018724	0.0857249889863465	Weak differentiation
ORTHO_018725	0.143761924047521	Regulatory divergence
ORTHO_018726	0.382819303910761	Strong divergence
ORTHO_018727	0.202347983351923	Regulatory divergence
ORTHO_018728	0.049193601401488	Mostly plastic / shared regulation
ORTHO_018729	0.0488940043078103	Mostly plastic / shared regulation
ORTHO_018730	0.00594346007119237	Mostly plastic / shared regulation
ORTHO_018731	0.0020409114420016	Mostly plastic / shared regulation
ORTHO_018732	0.206930261706534	Regulatory divergence
ORTHO_018733	0.264271234263246	Regulatory divergence
ORTHO_018734	0.00127184106544192	Mostly plastic / shared regulation
ORTHO_018735	0.154590336354777	Regulatory divergence
ORTHO_018736	0.0118433251716285	Mostly plastic / shared regulation
ORTHO_018737	0.0559995143243387	Weak differentiation
ORTHO_018738	0.371577325285769	Strong divergence
ORTHO_018739	0.279931736762142	Regulatory divergence
ORTHO_018740	0.591674123955451	Strong divergence
ORTHO_018741	0.194572999313643	Regulatory divergence
ORTHO_018742	0.215614786778704	Regulatory divergence
ORTHO_018743	0.446927904024371	Strong divergence
ORTHO_018744	0.561068472738516	Strong divergence
ORTHO_018745	0.0480612946021955	Mostly plastic / shared regulation
ORTHO_018746	0.00806842509364524	Mostly plastic / shared regulation
ORTHO_018747	0.317129542206022	Strong divergence
ORTHO_018748	0.17733679744198	Regulatory divergence
ORTHO_018749	0.212072235717924	Regulatory divergence
ORTHO_018750	0.0306497426955408	Mostly plastic / shared regulation
ORTHO_018751	0.0261027395516169	Mostly plastic / shared regulation
ORTHO_018752	0.340415249729714	Strong divergence
ORTHO_018753	0.000974397568273504	Mostly plastic / shared regulation
ORTHO_018754	6.00370271500873e-05	Mostly plastic / shared regulation
ORTHO_018755	0.127454465805692	Regulatory divergence
ORTHO_018756	0.0463859465250773	Mostly plastic / shared regulation
ORTHO_018757	0.00938044156845863	Mostly plastic / shared regulation
ORTHO_018758	0.000759917538901872	Mostly plastic / shared regulation
ORTHO_018759	0.0775336803219668	Weak differentiation
ORTHO_018760	6.59152820968139e-07	Mostly plastic / shared regulation
ORTHO_018761	0.0441215194802355	Mostly plastic / shared regulation
ORTHO_018762	0.135410808210305	Regulatory divergence
ORTHO_018763	0.427081653780805	Strong divergence
ORTHO_018764	0.491877226585261	Strong divergence
ORTHO_018765	0.414901649062189	Strong divergence
ORTHO_018766	0.0363427822770789	Mostly plastic / shared regulation
ORTHO_018767	0.105678927038582	Weak differentiation
ORTHO_018768	0.787449169294652	Strong divergence
ORTHO_018769	0.369172398640798	Strong divergence
ORTHO_018770	0.308624004740191	Strong divergence
ORTHO_018771	0.0797973987309901	Weak differentiation
ORTHO_018773	0.237344397354786	Regulatory divergence
ORTHO_018774	0.316755289223291	Strong divergence
ORTHO_018775	0.453502453908993	Strong divergence
ORTHO_018776	0.232138507791402	Regulatory divergence
ORTHO_018777	0.123500527618672	Regulatory divergence
ORTHO_018778	0.00258391475614305	Mostly plastic / shared regulation
ORTHO_018779	0.0981852279205355	Weak differentiation
ORTHO_018780	0.111327360099099	Weak differentiation
ORTHO_018781	0.201948349716962	Regulatory divergence
ORTHO_018782	0.0853316316351896	Weak differentiation
ORTHO_018783	0.253602261366726	Regulatory divergence
ORTHO_018784	0.000206634341559221	Mostly plastic / shared regulation
ORTHO_018785	0.438216808919865	Strong divergence
ORTHO_018786	0.00108937468591074	Mostly plastic / shared regulation
ORTHO_018787	0.0326813358432062	Mostly plastic / shared regulation
ORTHO_018788	0.426509777937657	Strong divergence
ORTHO_018789	0.00896695770752113	Mostly plastic / shared regulation
ORTHO_018790	0.00877864369797954	Mostly plastic / shared regulation
ORTHO_018791	0.0278838430113202	Mostly plastic / shared regulation
ORTHO_018792	0.0603338411619855	Weak differentiation
ORTHO_018793	0.0532762582179874	Weak differentiation
ORTHO_018794	0.257175848599514	Regulatory divergence
ORTHO_018795	0.0866943778562147	Weak differentiation
ORTHO_018796	0.0262891066836782	Mostly plastic / shared regulation
ORTHO_018797	0.00550649490906024	Mostly plastic / shared regulation
ORTHO_018798	0.448989088412379	Strong divergence
ORTHO_018799	0.00598508106555864	Mostly plastic / shared regulation
ORTHO_018800	0.511217495951006	Strong divergence
ORTHO_018801	0.22597373751962	Regulatory divergence
ORTHO_018802	0.14043604891302	Regulatory divergence
ORTHO_018803	0.000101563693602936	Mostly plastic / shared regulation
ORTHO_018804	0.391593798776999	Strong divergence
ORTHO_018805	0.586829758197892	Strong divergence
ORTHO_018806	0.417946076640454	Strong divergence
ORTHO_018807	0.329714416771438	Strong divergence
ORTHO_018808	0.579786595019578	Strong divergence
ORTHO_018809	0.76001425829367	Strong divergence
ORTHO_018810	0.098320679008319	Weak differentiation
ORTHO_018811	0.00474911106660492	Mostly plastic / shared regulation
ORTHO_018812	0.0595537592672131	Weak differentiation
ORTHO_018813	0.357230187759551	Strong divergence
ORTHO_018814	0.0686702402704739	Weak differentiation
ORTHO_018815	0.0614234587788416	Weak differentiation
ORTHO_018816	0.0980696035635683	Weak differentiation
ORTHO_018817	0.147485780058099	Regulatory divergence
ORTHO_018818	0.00621009933758388	Mostly plastic / shared regulation
ORTHO_018819	0.0628526096431529	Weak differentiation
ORTHO_018820	0.0440192431590925	Mostly plastic / shared regulation
ORTHO_018821	0.28877790511633	Regulatory divergence
ORTHO_018822	0.370554792336067	Strong divergence
ORTHO_018823	0.252983148900425	Regulatory divergence
ORTHO_018824	0.264384200228342	Regulatory divergence
ORTHO_018825	0.055508792840349	Weak differentiation
ORTHO_018826	0.063395656208097	Weak differentiation
ORTHO_018827	0.00915357408820762	Mostly plastic / shared regulation
ORTHO_018828	0.0430561052591139	Mostly plastic / shared regulation
ORTHO_018829	0.171320430012673	Regulatory divergence
ORTHO_018830	0.0874395924290596	Weak differentiation
ORTHO_018831	0.395332603668695	Strong divergence
ORTHO_018832	0.0671906904594587	Weak differentiation
ORTHO_018833	0.00130133357012401	Mostly plastic / shared regulation
ORTHO_018834	0.459921971128186	Strong divergence
ORTHO_018835	0.0717150412462263	Weak differentiation
ORTHO_018836	0.149191710659046	Regulatory divergence
ORTHO_018837	0.000571110808471118	Mostly plastic / shared regulation
